"route","stop_order","stop","lat","lon","geocode_status","display_name"
"580","15","الخليفة المأمون","","","not_found",""
"580","16","كوبرى القبة","30.0833009","31.3000582","matched","كوبري القبة, القاهرة, 11712, مصر"
"580","17","جامعة عين شمس","30.0754657","31.2904114","matched","جامعة عين شمس, كوبرى 6 أكتوبر, الحدائق, السكاكيني, القاهرة, 11657, مصر"
"580","18","عباسية","30.0712082","31.2763653","matched","عباسية, القاهرة, 11517, مصر"
"580","19","عبده باشا","30.0653633","31.2764414","matched","عبده باشا, شارع العباسيه, بين الجناين, الوايلى, القاهرة, 11551, مصر"
"580","20","ميدان الجيش","30.0619512","31.2681700","matched","ميدان الجيش, الكردى, السكاكينى, القاهرة, 11551, مصر"
"580","21","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"580","22","موسكى","30.0503528","31.2536950","matched","الموسكى, القاهرة, 11668, مصر"
"580","23","عتبة","","","not_found",""
"144","1","المطبعة","29.9740856","31.2474081","matched","المطبعة, شارع الشهيد محمد قطب, الخبيرى الغربيه, معادي الخبيري, القاهرة, 11716, مصر"
"144","2","المحكمة الدستورية","29.9687916","31.2396683","matched","المحكمة الدستورية, شارع كورنيش النيل, طره الاسمنت, المعادى, طرة, القاهرة, 11917, مصر"
"144","3","مستشفى القوات المسلحة","29.9686377","31.2441459","matched","مستشفى القوات المسلحة, شارع عثمان احمد عثمان, معادي الخبيري, القاهرة, 12912, مصر"
"144","4","المحكمة الدستورية","29.9687916","31.2396683","matched","المحكمة الدستورية, شارع كورنيش النيل, طره الاسمنت, المعادى, طرة, القاهرة, 11917, مصر"
"144","5","كورنيش النيل","30.0800234","31.2308085","matched","شارع كورنيش النيل, روض الفرج البلد, السبتية, القاهرة, 11631, مصر"
"144","6","فم الخليج","30.0222014","31.2303627","matched","فم الخليج, شارع مجرى العيون, فم الخليج ودير النحاس, المنيل, القاهرة, 11451, مصر"
"144","7","معهد الاورام","30.0240398","31.2311559","matched","المعهد القومي للأورام, شارع القصر العيني, فم الخليج ودير النحاس, المنيل, القاهرة, 11562, مصر"
"144","8","القصر العيني","30.0315175","31.2326819","matched","شارع القصر العيني, جاردن سيتى, المنيل, القاهرة, 11562, مصر"
"144","9","كوبرى الطبيبي","","","not_found",""
"144","10","السيدة زينب","30.0273241","31.2404117","matched","السيدة زينب, القاهرة, 11797, مصر"
"144","11","احمد ماهر","29.9884222","31.2498955","matched","حارة احمد ماهر, المعادى, القاهرة, 11716, مصر"
"144","12","موسكى","30.0503528","31.2536950","matched","الموسكى, القاهرة, 11668, مصر"
"144","13","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"144","14","ميدان الجيش","30.0619512","31.2681700","matched","ميدان الجيش, الكردى, السكاكينى, القاهرة, 11551, مصر"
"144","15","عبده باشا","30.0653633","31.2764414","matched","عبده باشا, شارع العباسيه, بين الجناين, الوايلى, القاهرة, 11551, مصر"
"144","16","عباسية","30.0712082","31.2763653","matched","عباسية, القاهرة, 11517, مصر"
"144","17","وزارة المالية","30.0591067","31.3004422","matched","وزارة المالية, امتداد شارع رمسيس, ثان مدينة نصر, القاهرة, 11153, مصر"
"144","18","نادي السكة","30.0561053","31.3041965","matched","نادي السكة الحديد, شارع مجمع الفردوس, ثان مدينة نصر, القاهرة, 11759, مصر"
"144","19","جامعة الأزهر","30.0570800","31.3152310","matched","جامعة الأزهر, طريق النصر, امتداد رمسيس 2, ثان مدينة نصر, القاهرة, 11759, مصر"
"144","20","رابعة العدوية","30.0689548","31.3220029","matched","رابعة العدوية, مدينة نصر, القاهرة, 11759, مصر"
"144","21","التأمين الصحي","30.0580073","31.3263503","matched","كوبرى التأمين الصحى, مدينة نصر, القاهرة, 11371, مصر"
"144","22","مسجد نوري خطاب","","","not_found",""
"144","23","مصطفى النحاس","29.8343101","31.3795362","matched","شارع مصطفي النحاس, المجاورة 19, مدينة الخامس عشر من مايو, القاهرة, 11926, مصر"
"144","24","الحي الثامن","30.0300546","31.5817643","matched","الحي الثامن, القاهرة, مصر"
"144","25","المنهل","30.0537288","31.3581821","matched","شارع سويقه المنهل, المنطقة التاسعة, مدينة نصر, القاهرة, 11762, مصر"
"144","26","المعصراوى","30.0581587","31.3744228","matched","مسجد المؤمن المهيمن (مسجد المعصراوي), شارع افريقيا, عمارات مصر التعمير, مدينة نصر, القاهرة, 18711, مصر"
"144","27","التبة","30.0608498","31.3779325","matched","التبة, محور شينزو ابى, شرق المنطقة السادسة, مدينة نصر, القاهرة, 18711, مصر"
"144","28","الحي العاشر","30.0481855","31.3650125","matched","برج ماء الحى العاشر, شارع السد العالى, مدينة نصر, القاهرة, 11528, مصر"
"144","29","زهراء مدينة نصر","30.0476690","31.3899628","matched","زهراء مدينة نصر, مدينة نصر, القاهرة, 11528, مصر"
"Q115","1","مؤسسة","30.0231791","31.2378263","matched","مؤسسة مستشفى سرطان الأطفال, شارع سكه حديد المحجر, زينهم, السيدة زينب, القاهرة, 11797, مصر"
"Q115","2","شبرا الخيمة","30.1287397","31.2960462","matched","الى شبرا بنها الحر, شارع الحريه, عرب الحصن, مسطرد, شبرا الخيمة, القليوبية, 11871, مصر"
"Q115","3","كوبرى عرابي","30.0492002","31.2321267","matched","كوبري 6 أكتوبر, الفجاله, الإسماعيلية, الأزبكية, القاهرة, 12344, مصر"
"Q115","4","الشارع الجديد","30.1399447","31.3526092","matched","الشارع الجديد, القاهرة, 11793, مصر"
"Q115","5","مسطرد","30.1382602","31.2962809","matched","مسطرد, شبرا الخيمة, القليوبية, 13753, مصر"
"Q115","6","التعاون","30.0768250","31.3116348","matched","التعاون, شارع صلاح سالم, الشركات, منشية البكرى, الدمرداش, القاهرة, 11811, مصر"
"Q115","7","المطرية","30.1213931","31.3139257","matched","المطرية, شارع ترعه الجبل, شجره مريم, عين شمس, القاهرة, 11718, مصر"
"Q115","8","حلمية الزيتون","30.1143455","31.3139000","matched","حلمية الزيتون, شارع محطه حلميه الزيتون, حلميه الزيتون, عين شمس, القاهرة, 11718, مصر"
"Q115","9","محكمة مصر الجديدة","","","not_found",""
"Q115","10","تجنيد","29.9813079","31.1145661","matched","منطقة تجنيد و تعبئة الجيزة, الجيزة, مصر"
"Q115","11","السبع عمارات","29.7884293","31.3115761","matched","شارع السبع عمارات, حى السبع عمارات, حلوان, القاهرة, 11912, مصر"
"Q115","12","الرقابة الإدارية","","","not_found",""
"Q115","13","شارع النزهة","30.1168530","31.6135077","matched","شارع النزهة, مدينة الشروق, ماي فير, القاهرة, 19511, مصر"
"Q115","14","ميدان الساعة","30.0691244","31.3383318","matched","ميدان الساعة, مساكن المهندسين, مدينة نصر, القاهرة, 11371, مصر"
"Q115","15","عباس العقاد","30.0575668","31.3382167","matched","أورانج فرع عباس العقاد, 80, شارع عباس العقاد, مدينة نصر, القاهرة, 11765, مصر"
"Q115","16","البطراوي","30.0620442","31.3355317","matched","شارع البطراوي, المنطقة الأولى, مدينة نصر, القاهرة, 11765, مصر"
"Q115","17","مصطفى النحاس","29.8343101","31.3795362","matched","شارع مصطفي النحاس, المجاورة 19, مدينة الخامس عشر من مايو, القاهرة, 11926, مصر"
"Q115","18","الحي الثامن","30.0300546","31.5817643","matched","الحي الثامن, القاهرة, مصر"
"Q115","19","المنهل","30.0537288","31.3581821","matched","شارع سويقه المنهل, المنطقة التاسعة, مدينة نصر, القاهرة, 11762, مصر"
"Q115","20","المعصراوى","30.0581587","31.3744228","matched","مسجد المؤمن المهيمن (مسجد المعصراوي), شارع افريقيا, عمارات مصر التعمير, مدينة نصر, القاهرة, 18711, مصر"
"Q115","21","التبة","30.0608498","31.3779325","matched","التبة, محور شينزو ابى, شرق المنطقة السادسة, مدينة نصر, القاهرة, 18711, مصر"
"Q115","22","مستشفى الماسة","30.0532517","31.3791995","matched","مستشفي الماسة, 26, شارع محمد متولي الشعراوي, مدينة نصر, القاهرة, 11528, مصر"
"Q115","23","الحي العاشر","30.0481855","31.3650125","matched","برج ماء الحى العاشر, شارع السد العالى, مدينة نصر, القاهرة, 11528, مصر"
"Q115","24","شارع الميثاق","30.0505292","31.3935607","matched","شارع الميثاق, زهراء مدينة نصر, مدينة نصر, القاهرة, 15153, مصر"
"Q115","25","زهراء مدينة نصر","30.0476690","31.3899628","matched","زهراء مدينة نصر, مدينة نصر, القاهرة, 11528, مصر"
"Q115","26","سنترال","30.0361907","31.4972715","matched","سنترال بارك فيلاز, أحياء اللوتس, القاهرة, مصر"
"Q115","27","أكاديمية الشرطة","30.0457492","31.4199545","matched","أكاديمية الشرطة, القاهرة, 15153, مصر"
"Q115","28","هايبر لولو","","","not_found",""
"Q115","29","صنية الشباب","","","not_found",""
"Q115","30","موقف التجمع الأول","30.0646369","31.4492051","matched","موقف التجمع الاول, شارع أم كلثوم, التجمع الأول, القاهرة, 11865, مصر"
"Q10","1","سنديون","30.2465227","31.2070294","matched","سنديون, القليوبية, 13744, مصر"
"Q10","2","مدخل طنان","","","not_found",""
"Q10","3","قلما","30.2178623","31.2139192","matched","قلما, القليوبية, 13617, مصر"
"Q10","4","كفر أبو جمعة","30.2055572","31.2199014","matched","كفر أبو جمعة, القليوبية, 13844, مصر"
"Q10","5","قليوب","29.9916737","31.1935560","matched","حارة قليوب, الجيزة, 12552, مصر"
"Q10","6","ميت حلفا","30.1605243","31.2373436","matched","ميت حلفا, القليوبية, 13614, مصر"
"Q10","7","الدائري (الأتوبيس الترددي)","30.0568637","31.4140078","matched_retry","الطريق الدائري, مدينة ميراج, برج الحدود, القاهرة, 15153, مصر"
"Q10","8","ميت نما","30.1457317","31.2351206","matched","ميت نما, القليوبية, 13629, مصر"
"Q10","9","مترو المؤسسة","","","not_found",""
"Q5","1","قليوب المحطة","","","not_found",""
"Q5","2","الاجينة","","","not_found",""
"Q5","3","السعادنة","","","not_found",""
"Q5","4","كوم اشفين","30.1802133","31.2565364","matched","كوم اشفين, القليوبية, 13615, مصر"
"Q5","5","عرب الكوري","","","not_found",""
"Q5","6","بلقس","30.1770721","31.2811174","matched","بلقس, القليوبية, 13616, مصر"
"Q5","7","الدائري (الأتوبيس الترددي)","30.0568637","31.4140078","matched_retry","الطريق الدائري, مدينة ميراج, برج الحدود, القاهرة, 15153, مصر"
"Q5","8","مساكن أسكو","30.1502774","31.2772803","matched","مساكن اسكو, بهتيم, شبرا الخيمة, القليوبية, مصر"
"20","1","الحوامدية","29.8863551","31.2727844","matched","بيت الحوامدية, طريق القاهرة, اسيوط الزراعى, الحوامدية, الجيزة, 12918, مصر"
"20","2","طريق الصعيد الزراعي","","","not_found",""
"20","3","المنيب","29.9892105","31.2251428","matched","كوبري محور المنيب, الجيزة, 12524, مصر"
"20","4","ام المصريين","30.0052084","31.2079638","matched","أم المصريين, شارع غرب المحطه, الجيزة, 12516, مصر"
"20","5","ميدان الجيزة","30.0155092","31.2122451","matched","ميدان الجيزة, الجيزة, مصر"
"20","6","جامعة القاهرة","30.0451256","31.2648207","matched","جامعة الأزهر الشريف, شارع المنصوريه, باب الوزير والغريب, الحلمية القديمة, القاهرة, 11633, مصر"
"Q22","1","جامعة القاهرة","30.0451256","31.2648207","matched","جامعة الأزهر الشريف, شارع المنصوريه, باب الوزير والغريب, الحلمية القديمة, القاهرة, 11633, مصر"
"Q22","2","باب تجارة","","","not_found",""
"Q22","3","حديقة الحيوان","","","not_found",""
"Q22","4","ميدان الجيزة","30.0155092","31.2122451","matched","ميدان الجيزة, الجيزة, مصر"
"Q22","5","شارع فيصل","30.1339124","31.3624015","matched","شارع فيصل, القاهرة, 11781, مصر"
"Q22","6","العشرين","30.1368644","31.3385895","matched","شارع العشرين, القاهرة, 11888, مصر"
"Q22","7","المطبعة","29.9740856","31.2474081","matched","المطبعة, شارع الشهيد محمد قطب, الخبيرى الغربيه, معادي الخبيري, القاهرة, 11716, مصر"
"Q22","8","المريوطية","30.0193909","31.4216881","matched","أندريا المريوطية, شارع 90, أحياء جنوب الأكاديمية, القاهرة, 11835, مصر"
"Q22","9","الرماية","29.8991414","31.6803071","matched","ميدان الرماية, العاصمة الإدارية الجديدة, القاهرة, مصر"
"Q22","10","بوابات 1,2,3,4","","","not_found",""
"Q22","11","طريق الواحات","29.9578779","31.0668409","matched","طريق الواحات, حي الأشجار, السادس من أكتوبر, الجيزة, 12587, مصر"
"Q22","12","دريم بارك","29.9670400","31.0598743","matched","دريم بارك, شارع ستوديو دريم, حي الأشجار, الشيخ زايد, الجيزة, 94501, مصر"
"Q22","13","دريم لاند","29.9694908","31.0506969","matched","منتجع دريم لاند للجولف, طريق الواحات, منطقة ع, حي الأشجار, الشيخ زايد, الجيزة, 12587, مصر"
"Q22","14","سوق الجملة","29.9605373","31.0297018","matched","سوق الجملة, مدينة الأنتاج الأعلامى, السادس من أكتوبر, الجيزة, مصر"
"Q22","15","الإنتاج الإعلامي","29.9654987","31.0140506","matched","مدينة الأنتاج الأعلامى, السادس من أكتوبر, الجيزة, 31, مصر"
"Q22","16","مول مصر","30.1044514","31.3495286","matched","سيلانترو صن مول, شارع عثمان بن عفان, مصر الجديدة, القاهرة, 11361, مصر"
"Q22","17","المتميز","30.1283747","31.7304132","matched","شمال الحى المتميز غرب, بدر, القاهرة, مصر"
"Q22","18","جامعة نوال","","","not_found",""
"Q22","19","الحصري","30.0888329","31.2419338","matched","شارع محمود الحصري, اسعد, روض الفرج, القاهرة, 11614, مصر"
"Q22","20","الحي السادس","30.0338675","31.5650818","matched","الحى السادس, القاهرة, مصر"
"Q22","21","ليلة القدر","29.9450277","30.9050576","matched","موقف ليلة القدر, شارع السنترال, المجاورة 9, الحي السادس, السادس من أكتوبر, الجيزة, 12566, مصر"
"Q22","22","6 اكتوبر","29.8392787","31.3293928","matched","6 أكتوبر, حلوان, القاهرة, مصر"
"500","1","موقف حدائق القبة الحضاري","","","not_found",""
"500","2","جامعة عين شمس","30.0754657","31.2904114","matched","جامعة عين شمس, كوبرى 6 أكتوبر, الحدائق, السكاكيني, القاهرة, 11657, مصر"
"500","3","عباسية","30.0712082","31.2763653","matched","عباسية, القاهرة, 11517, مصر"
"500","4","مستشفى الزهراء","30.0603801","31.3316957","matched","الزهراء, شارع اسماعيل القباني, المنطقة الأولى, مدينة نصر, القاهرة, 11371, مصر"
"500","5","عبده باشا","30.0653633","31.2764414","matched","عبده باشا, شارع العباسيه, بين الجناين, الوايلى, القاهرة, 11551, مصر"
"500","6","ميدان الجيش","30.0619512","31.2681700","matched","ميدان الجيش, الكردى, السكاكينى, القاهرة, 11551, مصر"
"500","7","الظاهر","30.0620712","31.2548915","matched","الظاهر, باب الشعرية, القاهرة, مصر"
"500","8","سيد جلال","29.9717713","31.2645052","matched","شارع سيد جلال, المعادى, القاهرة, 11431, مصر"
"500","9","شارع بورسعيد","30.0365965","31.2484196","matched","شارع بورسعيد, سنقر, عابدين, القاهرة, 11622, مصر"
"500","10","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"500","11","موسكى","30.0503528","31.2536950","matched","الموسكى, القاهرة, 11668, مصر"
"500","12","جامع البنات","30.0467795","31.2544449","matched","جامع البنات, 397, شارع بورسعيد, درب سعاده, الموسكى, القاهرة, 11613, مصر"
"500","13","احمد ماهر","29.9884222","31.2498955","matched","حارة احمد ماهر, المعادى, القاهرة, 11716, مصر"
"500","14","السيدة زينب","30.0273241","31.2404117","matched","السيدة زينب, القاهرة, 11797, مصر"
"500","15","مستشفى 57357","29.7837585","31.3080808","matched","شارع مستشفى الحديد و الصلب, مساكن الحديد و الصلب القديمة, حلوان, القاهرة, 11912, مصر"
"500","16","مجرى العيون","30.0217573","31.2340896","matched","سور مجرى العيون, المنيل, القاهرة, 11451, مصر"
"500","17","كورنيش النيل","30.0800234","31.2308085","matched","شارع كورنيش النيل, روض الفرج البلد, السبتية, القاهرة, 11631, مصر"
"500","18","الملك صالح","30.1152845","31.3364293","matched","شارع صالح حقى باشا, حدائق الزيتون, القاهرة, 18511, مصر"
"500","19","مستشفى السلام","29.9850739","31.2309421","matched","مستشفى السلام;مستشفى السلام الدولى, شارع المشتل, القاهرة, 11666, مصر"
"500","20","المطبعة","29.9740856","31.2474081","matched","المطبعة, شارع الشهيد محمد قطب, الخبيرى الغربيه, معادي الخبيري, القاهرة, 11716, مصر"
"Q10","1","أم بيومي","","","not_found",""
"Q10","2","كوبرى عرابي","30.0492002","31.2321267","matched","كوبري 6 أكتوبر, الفجاله, الإسماعيلية, الأزبكية, القاهرة, 12344, مصر"
"Q10","3","قهوة شرف","","","not_found",""
"Q10","4","الملف","29.7466000","31.2777936","matched","شارع المعلف, الشوبك الشرقى, الجيزة, 12828, مصر"
"Q10","5","الشارع الجديد","30.1399447","31.3526092","matched","الشارع الجديد, القاهرة, 11793, مصر"
"Q10","6","مسطرد","30.1382602","31.2962809","matched","مسطرد, شبرا الخيمة, القليوبية, 13753, مصر"
"Q10","7","المطرية","30.1213931","31.3139257","matched","المطرية, شارع ترعه الجبل, شجره مريم, عين شمس, القاهرة, 11718, مصر"
"Q10","8","سواح","30.1727615","31.3418149","matched","شارع محمود سواح, شبرا الخيمة, القليوبية, 13697, مصر"
"Q10","9","أميرية","","","not_found",""
"Q10","10","سراي القبة","30.0980768","31.3047335","matched","سراي القبة, شارع ترعه الجبل, الزيتون, القاهرة, 11712, مصر"
"Q10","11","روكسى","30.0934241","31.3156978","matched","روكسي, شارع الحجاز, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11757, مصر"
"Q10","12","الخليفة المأمون","","","not_found",""
"Q10","13","كورية","","","not_found",""
"Q10","14","شارع الميرغني","30.0928226","31.3452687","matched","شارع السيد الميرغنى, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11361, مصر"
"Q10","15","نفق الثورة","30.0887660","31.3305217","matched","نفق مشاه الثورة, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11736, مصر"
"Q10","16","سنترال ألماظة","","","not_found",""
"Q10","17","كلية البنات","30.0815942","31.3290937","matched","كلية البنات, شارع مصطفي رجب, الجولف, مدينة نصر, القاهرة, 11736, مصر"
"Q10","18","خضر التوني","30.0740641","31.3195795","matched","شارع خضر التوني, عمارات التوفيق, مدينة نصر, القاهرة, 11759, مصر"
"Q10","19","رابعة العدوية","30.0689548","31.3220029","matched","رابعة العدوية, مدينة نصر, القاهرة, 11759, مصر"
"Q10","20","شارع الطيران","30.0385988","31.3314522","matched","شارع الطيران, الحى 6, مدينة نصر, القاهرة, 11717, مصر"
"Q10","21","مسجد نور الخطاب","","","not_found",""
"Q10","22","التأمين الصحي","30.0580073","31.3263503","matched","كوبرى التأمين الصحى, مدينة نصر, القاهرة, 11371, مصر"
"Q10","23","الحي السابع","30.0437936","31.3309093","matched","الحي السابع, محور جيهان السادات, الحى 6, مدينة نصر, القاهرة, 11717, مصر"
"Q107","1","دائري مساكن اسكو","","","not_found",""
"Q107","2","الشارع الجديد","30.1399447","31.3526092","matched","الشارع الجديد, القاهرة, 11793, مصر"
"Q107","3","مسطرد","30.1382602","31.2962809","matched","مسطرد, شبرا الخيمة, القليوبية, 13753, مصر"
"Q107","4","سواح","30.1727615","31.3418149","matched","شارع محمود سواح, شبرا الخيمة, القليوبية, 13697, مصر"
"Q107","5","الزاوية الحمراء","30.0924309","31.2733512","matched","شارع شركات الزاوية الحمراء, مساكن الزاويه الحمراء, الأميرية, القاهرة, 11659, مصر"
"Q107","6","الوالي","30.1021060","31.3278609","matched","شارع الوالي, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11757, مصر"
"Q107","7","كوبرى غمرة","","","not_found",""
"Q107","8","الظاهر","30.0620712","31.2548915","matched","الظاهر, باب الشعرية, القاهرة, مصر"
"Q107","9","سيد جلال","29.9717713","31.2645052","matched","شارع سيد جلال, المعادى, القاهرة, 11431, مصر"
"Q107","10","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"Q107","11","موسكى","30.0503528","31.2536950","matched","الموسكى, القاهرة, 11668, مصر"
"Q107","12","باب الخلق","30.0438945","31.2526973","matched","ميدان باب الخلق, تحت الربع, عابدين, القاهرة, 11639, مصر"
"Q107","13","احمد ماهر","29.9884222","31.2498955","matched","حارة احمد ماهر, المعادى, القاهرة, 11716, مصر"
"Q107","14","السيدة زينب","30.0273241","31.2404117","matched","السيدة زينب, القاهرة, 11797, مصر"
"Q107","15","مستشفى المنيرة","30.0350263","31.2383820","matched","المنيرة العام, شارع محمد عز العرب, خيرت, السيدة زينب, القاهرة, 11241, مصر"
"Q107","16","ابو الريش","30.0277043","31.2348170","matched","مساكن ابو الريش, السيدة زينب, القاهرة, مصر"
"Q107","17","عابدين","30.0449880","31.2488627","matched","عابدين, القاهرة, 11518, مصر"
"Q107","18","المذبح","29.9424281","31.2790524","matched","شارع المذبح, طره الحجاره, طرة, القاهرة, 11729, مصر"
"Q107","19","معهد الأورام","30.0240398","31.2311559","matched","المعهد القومي للأورام, شارع القصر العيني, فم الخليج ودير النحاس, المنيل, القاهرة, 11562, مصر"
"Q107","20","مستشفى 57357","29.7837585","31.3080808","matched","شارع مستشفى الحديد و الصلب, مساكن الحديد و الصلب القديمة, حلوان, القاهرة, 11912, مصر"
"Q107","21","فم الخليج","30.0222014","31.2303627","matched","فم الخليج, شارع مجرى العيون, فم الخليج ودير النحاس, المنيل, القاهرة, 11451, مصر"
"Q107","22","مستشفى السلام","29.9850739","31.2309421","matched","مستشفى السلام;مستشفى السلام الدولى, شارع المشتل, القاهرة, 11666, مصر"
"Q107","23","المحكمة الدستورية","29.9687916","31.2396683","matched","المحكمة الدستورية, شارع كورنيش النيل, طره الاسمنت, المعادى, طرة, القاهرة, 11917, مصر"
"Q107","24","المطبعة","29.9740856","31.2474081","matched","المطبعة, شارع الشهيد محمد قطب, الخبيرى الغربيه, معادي الخبيري, القاهرة, 11716, مصر"
